,StateName,FullName
SADD,California,Ranchaero
SADD,California,China Lake Naws (Armitage Fld)
SADD,California,Chino
SADD,California,Chiriaco Summit
SADD,California,Chowchilla
SADD,California,Chapman Farms
SADD,California,John Nichol's Field
SADD,California,Sharp Chula Vista Medical Center
SADD,California,Parking Lot
SADD,California,Commerce Business Park
SADD,California,L A County Sheriff's Department
SADD,California,Recreation And Conference Center
SADD,California,City Of Industry Civic Financial Center
SADD,California,Los Altos
SADD,California,Haddicks
SADD,California,Borges - Clarksburg
SADD,California,St Helena Hospital Clearlake
SADD,California,Cloverdale Muni
SADD,California,Kindsvater Ranch
SADD,California,Rogers Helicopters Inc
SADD,California,Harris Ranch
SADD,California,New Coalinga Muni
SADD,California,Arrowhead Rgnl Medical Center
SADD,California,Columbia
SADD,California,Davis
SADD,California,Colusa County
SADD,California,Compton/Woodley
SADD,California,Buchanan Field
SADD,California,Q Area
SADD,California,Corcoran
SADD,California,Salyer Farms
SADD,California,Corning Muni
SADD,California,Corona Muni
SADD,California,Turner Field/Amphibious Base
SADD,California,Costa Mesa Police Department
SADD,California,L. A. Times Costa Mesa
SADD,California,South Coast Metro Center
SADD,California,Lake California Air Park
SADD,California,Flying N Ranch
SADD,California,Round Valley
SADD,California,Jack Mc Namara Field
SADD,California,Crows Landing
SADD,California,Playa Vista 1
SADD,California,Playa Vista 2
SADD,California,Playa Vista 3
SADD,California,7R Ranch
SADD,California,Vosburgh Airfield
SADD,California,Barstow-Daggett
SADD,California,Danby Airstrip
SADD,California,Las Trancas
SADD,California,Medlock Field
SADD,California,Yolo County
SADD,California,University
SADD,California,Amargosa
SADD,California,Furnace Creek
SADD,California,Stovepipe Wells
SADD,California,Delano Muni
SADD,California,San Joaquin Sprayers Inc
SADD,California,San Joaquin Helicopters
SADD,California,Gunnersfield Ranch
SADD,California,Desert Center
SADD,California,Iron Mountain Pumping Plant
SADD,California,Julian Hinds Pump Plant Airstrip
SADD,California,Landells
SADD,California,Devers Substation
SADD,California,Pg & E Co. Placerville Svc Center
SADD,California,Di Giorgio Ranch Landing Strip
SADD,California,Dinsmore
SADD,California,Maine Prairie
SADD,California,Butte Valley
SADD,California,Eagle Field
SADD,California,Emmett Field
SADD,California,Dos Palos
SADD,California,Horse Shoe A Ranch
SADD,California,Baker & Hall
SADD,California,Dunsmuir Muni-Mott
SADD,California,White Pine
SADD,California,Edwards Afb
SADD,California,Edwards Af Aux North Base
SADD,California,El Centro Naf
SADD,California,El Centro Rgnl Medical Center
SADD,California,Douthitt Strip
SADD,California,Diamond M Ranch
SADD,California,Sky Way Estates
SADD,California,Lucchetti Ranch
SADD,California,Platform Holly
SADD,California,El Mirage Field Adelanto
SADD,California,El Monte
SADD,California,Wells Fargo-El Monte
SADD,California,Airport Imperial Bldg Helistop
SADD,California,Hughes/Space & Comm.
SADD,California,Chevron Refinery
SADD,California,Airport Towers Nr 1
SADD,California,Pacific Bell-2300 Imperial Hwy
SADD,California,Kilroy Airport Center
SADD,California,Blue Canyon - Nyack
SADD,California,Lake Wohlford Resort
SADD,California,Lyall
SADD,California,Kneeland
SADD,California,Murray Field
SADD,California,Samoa Field
SADD,California,Exeter
SADD,California,Travis Afb
SADD,California,Fallbrook Community Airpark
SADD,California,Fall River Mills
SADD,California,Poso-Kern County
SADD,California,J-B
SADD,California,William Shells Co
SADD,California,Firebaugh
SADD,California,Agro-West
SADD,California,Folsom Lake
SADD,California,Kaiser Hospital
SADD,California,Fontana Police
SADD,California,Silver Creek Ranch
SADD,California,Fort Bidwell
SADD,California,Mendocino Coast District Hospital
SADD,California,Fort Bragg
SADD,California,Tusi Ahp (Hunter Liggett)
SADD,California,Scott Valley
SADD,California,Lefko
SADD,California,Bicycle Lake Aaf
SADD,California,Rohnerville
SADD,California,Fountain Valley Rgnl Hospital
SADD,California,Turner Field
SADD,California,Flying B Ranch
SADD,California,Franklin Field
SADD,California,Conover Air Lodge
SADD,California,First Interstate Bank Operations Center
SADD,California,Washington Hospital
SADD,California,Fresno Chandler Executive
SADD,California,Valley Medical Center
SADD,California,"Pg&E, Fresno Service Center"
SADD,California,Community Rgnl Medical Center
SADD,California,Fresno Yosemite Intl
SADD,California,Sierra Sky Park
SADD,California,Fullerton Muni
SADD,California,Mustang
SADD,California,Vetters Sky Ranch
SADD,California,Garberville
SADD,California,Ward Field
SADD,California,Georgetown
SADD,California,Dubey
SADD,California,St Louise Rgnl Hospital
SADD,California,Verdugo Hills Hospital
SADD,California,Glendale Adventist Medical Center/Gamc
SADD,California,Bank Of America Glendale
SADD,California,Glen Fed
SADD,California,Dreamworks Helistop Glendale
SADD,California,Glendale Plaza Emergency
SADD,California,Abc7-Tv
SADD,California,Foothill Presbyterian Hospital
SADD,California,Camino Airstrip
SADD,California,Elwood Onshore Facility
SADD,California,Quail Lake Sky Park
SADD,California,Shaws Hill
SADD,California,Sierra Nevada Memorial Hospital
SADD,California,Alta Sierra
SADD,California,Grass Valley Service Center
SADD,California,Nevada County Air Park
SADD,California,Metz
SADD,California,Indian Valley Hospital
SADD,California,Farnsworth Ranch Airstrip
SADD,California,Thayer Aviation
SADD,California,Hermitage
SADD,California,Pine Mountain Lake
SADD,California,Redwood Coast Medical Services
SADD,California,Ocean Ridge
SADD,California,Gustine
SADD,California,Half Moon Bay
SADD,California,Hanford Muni
SADD,California,Blair Strip
SADD,California,Swanson Ranch Nr 1
SADD,California,Kings County Houston Ave.
SADD,California,Adventist Medical Center Hanford
SADD,California,Hanford Community Medical Center Helistop
SADD,California,Happy Camp
SADD,California,Jack Northrop Field/Hawthorne Muni
SADD,California,Hayfork
SADD,California,Hayward Executive
SADD,California,Healdsburg Muni
SADD,California,Palisades Ranch
SADD,California,Sun Hill Ranch
SADD,California,Hemet-Ryan
SADD,California,Ernst Field
SADD,California,Bottimore Ranch
SADD,California,Herlong
SADD,California,Amedee Aaf
SADD,California,Hesperia
SADD,California,Lugo Substation
SADD,California,Ahlem Farms
SADD,California,Hollister Muni
SADD,California,Christensen Ranch
SADD,California,Frazier Lake Airpark
SADD,California,Hazel Hawkins Memorial Hospital
SADD,California,Holtville
SADD,California,Hoopa
SADD,California,H.B.P.D.
SADD,California,Platform Emmy
SADD,California,Beta Platform Ellen
SADD,California,Civic Center
SADD,California,Beta Platform Eureka
SADD,California,Oxy Usa Inc Huntington Beach
SADD,California,Boeing Huntington Beach
SADD,California,Union Eva
SADD,California,Hyampom
SADD,California,Imperial County
SADD,California,Imperial Beach Nolf (Ream Fld)
SADD,California,Independence
SADD,California,John F Kennedy Memorial Hospital
SADD,California,Inyokern
SADD,California,Camanche Skypark
SADD,California,Howard /Private/
SADD,California,Eagle's Nest
SADD,California,Baldwin Base
SADD,California,Jamboree Center Helistop
SADD,California,Sce Saddleback Service Center
SADD,California,The Atrium
SADD,California,Kcin Emergency
SADD,California,Opus Center Irvine
SADD,California,Hart Mine
SADD,California,Westover Field Amador County
SADD,California,Sutter Amador Hospital
SADD,California,Jackson Lake
SADD,California,Jacumba
SADD,California,Kistler Ranch
SADD,California,Peoria
SADD,California,Roy Williams
SADD,California,Hi-Desert Memorial Hospital
SADD,California,Moronga Basin Chp
SADD,California,Hunt's Sky Ranch
SADD,California,Rancho Vallecito
SADD,California,Ferndale Resort
SADD,California,Konocti - Clear Lake
SADD,California,Sacatar Meadows
SADD,California,Porter Ranch
SADD,California,Kern Valley
SADD,California,Mesa Del Rey
SADD,California,Mee Memorial Hospital
SADD,California,Andy Mc Beth
SADD,California,Round Mountain
SADD,California,Las Serpientes
SADD,California,Bob's Flying Service Inc
SADD,California,Camp 2
SADD,California,Saddleback Memorial Medical Center
SADD,California,Scripps Memorial Hospital La Jolla
SADD,California,Ucsd Health System East Campus Interim
SADD,California,M H 15 Heaps Peak Usfs
SADD,California,Lake Arrowhead
SADD,California,Mountains Community Hospital
SADD,California,Skylark Field
SADD,California,Mc Conville Airstrip
SADD,California,Lampson Field
SADD,California,Sutter Lakeside Hospital
SADD,California,L A Co Sheriff Lakewood
SADD,California,Grossmont Hospital
SADD,California,Bohunk's Airpark
SADD,California,Little Buttes Antique Airfield
SADD,California,Sheriff's
SADD,California,Antelope Valley Service Center
SADD,California,General Wm J Fox Airfield
SADD,California,Brackett Field
SADD,California,Tejon Ag
SADD,California,Lee Vining
SADD,California,Johnson Ranch
SADD,California,Lemoore Nas (Reeves Fld)
SADD,California,Stone Airstrip
SADD,California,Vineyard Oaks Farm
SADD,California,Depue
SADD,California,Likely
SADD,California,Lincoln Rgnl/Karl Harder Field
SADD,California,Fowler's
SADD,California,Little River
SADD,California,Coonrod Ranch
SADD,California,Bowles
SADD,California,Livermore Muni
SADD,California,Pg&E Livermore Training Center
SADD,California,Meadowlark Field
SADD,California,Crystal
SADD,California,Lodi
SADD,California,Faber Vineyards
SADD,California,Lodi Memorial Hospital
SADD,California,Ferdun Ranch
SADD,California,Wallom Field
SADD,California,Kingdon Airpark
SADD,California,Lodi Airpark
SADD,California,Loma Linda University Medical Center
SADD,California,Vandenberg Afb
SADD,California,Platform Hermosa
SADD,California,Platform Harvest
SADD,California,Platform Hidalgo
SADD,California,Lompoc
SADD,California,Lone Pine
SADD,California,Bald Mountain
SADD,California,Long Beach /Daugherty Field/
SADD,California,Queensway Bay
SADD,California,Kilroy Ac8-Long Beach
SADD,California,World Trade Center
SADD,California,Long Beach Memorial Medical Center
SADD,California,St Mary Medical Center
SADD,California,Queen Mary
SADD,California,Naa Long Beach Port Helistop
SADD,California,Los Alamitos Aaf
SADD,California,St Vincent Professional Office Building
SADD,California,Usc University Hospital
SADD,California,Van Nuys County Court
SADD,California,Wilshire Area
SADD,California,Devonshire Area
SADD,California,Parker Center
SADD,California,Hotel New Otani Los Angeles
SADD,California,The Wilshire Thayer
SADD,California,California Mart
SADD,California,L A Co Mens Detention Cntr-Main Jail
SADD,California,Lapd Hooper
SADD,California,United Ca Bank Data Processing Ops
SADD,California,The Westin Bonaventure Hotel
SADD,California,City National Plaza
SADD,California,Los Angeles County Sheriff's Department
SADD,California,Jay Stephen Hooper Memorial
SADD,California,Terminal Annex
SADD,California,City National Bank
SADD,California,Sunset-Glendale
SADD,California,Operating Engineers Pension Trust Bldg
SADD,California,Bank Of America Data Center
SADD,California,Beverly Center
SADD,California,Everest & Jennings Helistop Nr 1
SADD,California,Occidental Petroleum
SADD,California,Van Nuys
SADD,California,Engine Co Nr 108
SADD,California,Engine Co Nr 109
SADD,California,Biltmore Hotel
SADD,California,Wells Fargo-Cv
SADD,California,Abc-Tv
SADD,California,Fib Administration & Operations Building
SADD,California,Caltrans District 7
SADD,California,Queen Of Angel-Hollywood Presbyterian Hos
SADD,California,A T & T Center
SADD,California,Northrop Grumman Woodland Hills
SADD,California,Childrens Hospital Los Angeles
SADD,California,Los Angeles County Sheriffs Dept South La
SADD,California,International Tower
SADD,California,Westwood Gateway
SADD,California,Hughes/Corporate
SADD,California,Good Samaritan Hospital
SADD,California,Cedars-Sinai Medical Center
SADD,California,Raleigh Enterprises
SADD,California,Chase Plaza
SADD,California,K & T 660 Figueroa Partners
SADD,California,Westside Towers
SADD,California,Los Angeles Times-La
SADD,California,Edward Roybal Federal Bldg
SADD,California,Metropolitan Water District
SADD,California,Dept. Of Water And Power Granada Hills
SADD,California,Department Of Water & Power Los Angeles
SADD,California,Los Angeles County/Usc Medical Center
SADD,California,Children's Hospital Of Los Angeles Ii
SADD,California,Los Angeles Intl
SADD,California,Whiteman
SADD,California,R I Ai Canoga Park B/2 Helistop
SADD,California,Century City
SADD,California,J.H. Snyder Co. Iii
SADD,California,Randy Champe-Gary Howe Memorial
SADD,California,Boeing Canoga Park
SADD,California,Northridge Hospital
SADD,California,Pacoima Dam
SADD,California,Los Banos Muni
SADD,California,San Luis Reservoir
SADD,California,Lost Hills-Kern County
SADD,California,Paramount Farms
SADD,California,Bacchi Valley Industries
SADD,California,Abraham Ranch
SADD,California,Kelly
SADD,California,St Francis Medical Center Helistop
SADD,California,Triple R Ranch
SADD,California,Madera Muni
SADD,California,Daulton
SADD,California,El Peco Ranch
SADD,California,Children's Hospital Central California
SADD,California,Malibu Administrative Center
SADD,California,Anacapa View Estates
SADD,California,Camp 8
SADD,California,Hughes/Malibu
SADD,California,Mammoth Yosemite
SADD,California,Double Creek Ranch
SADD,California,Marina Muni
SADD,California,The Ritz-Carlton Hotel Company
SADD,California,Grupe Ranch
SADD,California,Mariposa-Yosemite
SADD,California,Alpine County
SADD,California,Yuba County
SADD,California,Old Aerodrome
SADD,California,Double Tree Farm
SADD,California,Beale Afb
SADD,California,Moller
SADD,California,Richter
SADD,California,William Robert Johnston Muni
SADD,California,Merced Rgnl//Macready Field
SADD,California,Hunt Farms
SADD,California,Mercy Medical Center Merced
SADD,California,59 Ranch
SADD,California,Castle
SADD,California,Moronis
SADD,California,Sanborn
SADD,California,Mission Hospital Helistop
SADD,California,Modesto City-Co-Harry Sham Fld
SADD,California,Mapes Ranch
SADD,California,Flying Bull
SADD,California,Mojave
SADD,California,Kelso Valley
SADD,California,Pontious
SADD,California,Montague-Yreka Rohrer Field
SADD,California,Siskiyou County
SADD,California,Monterey Rgnl
SADD,California,Sce Moorpark Substation
SADD,California,Riverside County Rgnl Medical Center
SADD,California,Moffett Federal Afld
SADD,California,French Valley
SADD,California,Tenaja Valley
SADD,California,Loma Linda Univ Med Ctr-Murrieta
SADD,California,Lake Berryessa
SADD,California,Queen Of The Valley Hospital
SADD,California,Napa County
SADD,California,Needles
SADD,California,Twi Ii
SADD,California,New Cuyama
SADD,California,Los Angeles County Fire Station Nr 123
SADD,California,Sce Pardee Substation Helistop
SADD,California,Newport Beach Police
SADD,California,Hoag Memorial Hospital
SADD,California,Milhous Ranch
SADD,California,Desert Air Sky Ranch
SADD,California,Southeast Superior Court
SADD,California,Norwalk Sheriff Station
SADD,California,Gnoss Field
SADD,California,Oakdale
SADD,California,Metropolitan Oakland Intl
SADD,California,Oakland Convention Center
SADD,California,Alameda County Parking Garage
SADD,California,Naval Hospital
SADD,California,Children's Hospital Oakland
SADD,California,Oceano County
SADD,California,Camp Pendleton Mcas (Munn Field)
SADD,California,Mcolf Camp Pendleton (Red Beach)
SADD,California,Oceanside Muni
SADD,California,Tri-City Hospital
SADD,California,Ocotillo
SADD,California,Emory Ranch
SADD,California,Majlar
SADD,California,Ontario Intl
SADD,California,Uci Medical Center
SADD,California,Sce Serrano Substation
SADD,California,Childrens Hospital Of Orange County
SADD,California,Sandhill
SADD,California,Haigh Field
SADD,California,Oroville Muni
SADD,California,Lake Oroville Landing Area
SADD,California,Oxnard
SADD,California,Rotor-Aids Maintenance Hangar
SADD,California,St John's Rgnl Medical Center
SADD,California,Barton
SADD,California,Nichols Farms
SADD,California,Brian Ranch
SADD,California,Palmdale Medical Center
SADD,California,Gray Butte Field
SADD,California,Palmdale Usaf Plant 42
SADD,California,Palm Springs Intl
SADD,California,Bermuda Dunes
SADD,California,Desert Regional Medical Center
SADD,California,Jacqueline Cochran Rgnl
SADD,California,Palo Alto Arpt Of Santa Clara Co
SADD,California,Stanford University Hospital Center
SADD,California,Northrop Palos Verdes
SADD,California,Walter's Camp
SADD,California,Paradise Skypark
SADD,California,Gene Wash Reservoir
SADD,California,Mesa
SADD,California,Huntington Memorial Hospital
SADD,California,Super Bowl
SADD,California,Camatta Ranch Airstrip
SADD,California,Oak Country Ranch
SADD,California,Paso Robles Muni
SADD,California,Pauma Valley Air Park
SADD,California,Ponderosa Sky Ranch
SADD,California,Perris Valley
SADD,California,Castle
SADD,California,Mazza
SADD,California,Petaluma Muni
SADD,California,Mc Carthy Ranch
SADD,California,Pine Valley Border Patrol Station
SADD,California,Brian Chuchua Jeep
SADD,California,Akin
SADD,California,Swansboro Country
SADD,California,El Dorado Irrigation District
SADD,California,Perryman
SADD,California,Placerville
SADD,California,Flying M
SADD,California,Van Dyke Strip
SADD,California,James Brothers
SADD,California,Sopwith Farm
SADD,California,Scheidel Ranch
SADD,California,Camp Parks
SADD,California,Point Mugu Nas (Naval Base Ventura Co)
SADD,California,Pomona Police Dept
SADD,California,Pope Valley
SADD,California,Mysterious Valley
SADD,California,Porterville Muni
SADD,California,Reider Ranch
SADD,California,Pomerado Hospital
SADD,California,Gansner Field
SADD,California,Quincy Helitack Base
SADD,California,Plumas District Hospital
SADD,California,Eagle Ridge Ranch
SADD,California,Ramona
SADD,California,Flying T Ranch
SADD,California,Sunrise One
SADD,California,Eisenhower Medical Center
SADD,California,Van Vleck
SADD,California,Rancho Murieta
SADD,California,Long Point
SADD,California,American Display
SADD,California,Lyon
SADD,California,Ravendale
SADD,California,Yosemite Hidden Lake Ranch
SADD,California,Red Bluff Muni
SADD,California,Rancho Tehama
SADD,California,Benton Field
SADD,California,Mercy Medical Center
SADD,California,American Display
SADD,California,The Mcconnell Foundation
SADD,California,Tews Field
SADD,California,Redding Muni
SADD,California,Redlands Muni
SADD,California,Reedley Muni
SADD,California,Peg Field
SADD,California,Kings River Community College
SADD,California,Rialto Muni /Miro Fld/
SADD,California,Richvale
SADD,California,Ridgecrest Community Hospital
SADD,California,Sce Ridgecrest Service Center
SADD,California,Tera
SADD,California,Holtsmans
SADD,California,Rio Linda
SADD,California,Rio Vista Muni
SADD,California,Peterson
SADD,California,Swanson Ranch Nr 2
SADD,California,Riverside Muni
SADD,California,Johnson
SADD,California,City Hall
SADD,California,Riverside Metro Center
SADD,California,Flabob
SADD,California,March Arb
SADD,California,Riverside Community Hospital
SADD,California,Sunrise Dusters
SADD,California,Sce San Jacinto Valley Service Center
SADD,California,Rosamond Skypark
SADD,California,Lloyd's Landing
SADD,California,Skyotee Ranch
SADD,California,Sce Rosemead
SADD,California,Robert D Cloud
SADD,California,Fiddyment Field
SADD,California,Limberlost Ranch
SADD,California,Ruth
SADD,California,River Meadow Farm
SADD,California,Uc Davis Medical Center Tower Ii
SADD,California,Uc Davis Medical Center Life Flight Base
SADD,California,California Highway Patrol Hq
SADD,California,Kaiser Permanente South Sacramento
SADD,California,Sacramento Intl
SADD,California,Lake Park Helistop
SADD,California,Lauppes Strip
SADD,California,Sacramento Mather
SADD,California,Sacramento Executive
SADD,California,Mc Clellan Airfield
SADD,California,Napa County Fire Dept.
SADD,California,Salinas Muni
SADD,California,Natividad Medical Center
SADD,California,Salton Sea
SADD,California,Calaveras Co-Maury Rasmussen Field
SADD,California,Mark Twain St Joseph's Hospital
SADD,California,San Ardo Field
SADD,California,Texaco - San Ardo
SADD,California,R.I. San Bernardino G/L Helistop
SADD,California,Sce Eastern Division
SADD,California,County Headquarters Bldg
SADD,California,San Bernardino Intl
SADD,California,Sce Northern Division
SADD,California,San Carlos
SADD,California,San Clemente Island Nalf
SADD,California,Sce Songs Mesa
SADD,California,Gillespie Field
SADD,California,U S Naval Hospital San Diego
SADD,California,Rady Childrens Hospital - San Diego
SADD,California,Torrey Pines
SADD,California,Montgomery Field
SADD,California,Kgtv-10 Parking Lot
SADD,California,Mercy Hospital & Medical Center
SADD,California,San Diego Police Headquarters
SADD,California,Qualcomm Building N
SADD,California,San Diego Intl
SADD,California,Miramar Mcas
SADD,California,Ucsd Medical Center Hillcrest
SADD,California,North Island Nas /Halsey Field/
SADD,California,Brown Field Muni
SADD,California,William Archibald
SADD,California,Holy Cross Medical Center
SADD,California,Spears
SADD,California,Police Pistol Range
SADD,California,Hall Of Justice
SADD,California,Alcatraz
SADD,California,San Francisco Va Medical Center
SADD,California,San Francisco Intl
SADD,California,Commodore
SADD,California,Sanger
SADD,California,Harris River Ranch
SADD,California,San Joaquin
SADD,California,County Medical Center
